0,tcp,http,SF,231,186,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,9,0.00,0.00,0.00,0.00,1.00,0.00,0.22,61,255,1.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,normal,21
902,tcp,http,RSTR,62344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89,89,0.01,0.01,0.98,0.98,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.34,0.34,apache2,15
0,tcp,imap4,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,7,0.00,0.00,1.00,1.00,0.03,0.06,0.00,255,7,0.03,0.07,0.00,0.00,0.00,0.00,1.00,1.00,neptune,20
0,tcp,daytime,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,16,0.00,0.00,1.00,1.00,0.08,0.06,0.00,255,16,0.06,0.06,0.00,0.00,0.00,0.00,1.00,1.00,neptune,19
0,tcp,http,SF,321,581,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.00,0.00,0.00,0.00,1.00,0.00,0.00,54,251,1.00,0.00,0.02,0.08,0.00,0.00,0.00,0.00,normal,21
0,tcp,http,SF,223,1510,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,23,0.00,0.00,0.00,0.00,1.00,0.00,0.13,193,255,1.00,0.00,0.01,0.02,0.00,0.00,0.00,0.00,normal,21
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,11,0.00,0.00,1.00,1.00,0.08,0.06,0.00,255,11,0.04,0.05,0.00,0.00,0.00,0.00,1.00,1.00,neptune,21
7871,tcp,telnet,SF,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,117,0.46,0.03,0.00,0.00,0.16,0.34,0.11,0.11,processtable,17
0,tcp,http,SF,200,958,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,21,82,1.00,0.00,0.05,0.06,0.00,0.00,0.00,0.00,normal,21
0,tcp,http,SF,143,457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,5,254,1.00,0.00,0.20,0.04,0.00,0.00,0.00,0.00,normal,21
0,tcp,http,SF,235,1560,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.00,0.00,0.00,0.00,1.00,0.00,0.00,11,255,1.00,0.00,0.09,0.06,0.00,0.00,0.00,0.00,normal,21
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,17,0.00,0.00,1.00,1.00,0.07,0.06,0.00,255,17,0.07,0.07,0.00,0.00,0.00,0.00,1.00,1.00,neptune,17
0,tcp,http,SF,171,1404,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.00,0.00,0.00,0.00,1.00,0.00,0.00,144,144,1.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,normal,21
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,253,0.99,0.01,0.01,0.00,0.00,0.00,0.00,0.00,normal,15
0,tcp,telnet,S3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.00,1.00,0.00,0.00,1.00,0.00,0.00,255,97,0.38,0.55,0.00,0.00,0.28,0.74,0.53,0.00,processtable,18
0,tcp,imap4,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2,1.00,1.00,0.00,0.00,0.02,0.10,0.00,255,2,0.01,0.09,0.00,0.00,1.00,1.00,0.00,0.00,neptune,20
0,udp,private,SF,52,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.86,0.00,0.00,0.00,0.00,0.00,normal,17
0,tcp,telnet,SF,124,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,141,0.55,0.02,0.00,0.00,0.00,0.00,0.02,0.03,guess_passwd,15
117,tcp,http,SF,287,405,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,0.00,0.00,0.00,0.00,1.00,0.00,0.30,14,255,1.00,0.00,0.07,0.03,0.00,0.00,0.00,0.00,normal,21
0,tcp,http,SF,320,2056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,134,255,1.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,normal,21
0,tcp,http,SF,290,889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,34,0.00,0.00,0.00,0.00,1.00,0.00,0.21,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,21
0,tcp,http,SF,255,1738,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,21
0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0.00,0.00,0.00,0.00,1.00,0.00,0.25,220,220,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,21
0,tcp,finger,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,20,1.00,1.00,0.00,0.00,0.13,0.05,0.00,255,20,0.08,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune,19
0,tcp,login,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4,1.00,1.00,0.00,0.00,0.11,0.16,0.00,255,4,0.02,0.15,0.00,0.00,1.00,1.00,0.00,0.00,neptune,18
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,9,1.00,1.00,0.00,0.00,0.06,0.06,0.00,255,9,0.04,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune,21
0,icmp,ecr_i,SF,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,146,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,smurf,18
1,tcp,smtp,SF,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,191,0.75,0.13,0.00,0.00,0.00,0.00,0.24,0.00,mailbomb,11
0,tcp,ftp_data,SF,294812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,26,26,0.15,0.15,0.15,0.12,0.00,0.00,0.00,0.00,normal,19
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,14,0.00,0.00,1.00,1.00,0.11,0.05,0.00,255,14,0.05,0.05,0.00,0.00,0.00,0.00,1.00,1.00,neptune,21
0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1,27,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,ipsweep,18
0,tcp,http_443,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,9,0.00,0.00,1.00,1.00,0.08,0.06,0.00,255,9,0.04,0.06,0.00,0.00,0.00,0.00,1.00,1.00,neptune,20
0,tcp,http,SF,205,1769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3,255,1.00,0.00,0.33,0.04,0.00,0.00,0.00,0.00,normal,21
0,udp,private,SF,46,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.46,0.00,0.00,0.00,0.00,0.00,normal,14
0,tcp,http,SF,284,1415,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,67,0.00,0.00,0.00,0.00,1.00,0.00,0.09,107,107,1.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,normal,21
4,tcp,pop_3,SF,26,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,35,35,0.97,0.06,0.03,0.06,0.00,0.00,0.00,0.00,guess_passwd,6
0,udp,domain_u,SF,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0.00,0.00,0.00,0.00,1.00,0.00,0.33,255,253,0.99,0.01,0.01,0.00,0.00,0.00,0.00,0.00,normal,21
0,tcp,telnet,SF,125,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,251,0.98,0.01,0.00,0.00,0.00,0.00,0.02,0.02,guess_passwd,16
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,20,0.00,0.00,1.00,1.00,0.09,0.07,0.00,255,20,0.08,0.08,0.00,0.00,0.00,0.00,1.00,1.00,neptune,21
0,tcp,http,SF,318,3623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.00,0.00,0.00,0.00,1.00,0.00,0.00,24,255,1.00,0.00,0.04,0.02,0.00,0.00,0.00,0.00,normal,21
0,udp,private,SF,53,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,481,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.96,0.00,0.00,0.00,0.00,0.00,normal,17
0,tcp,private,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.00,1.00,0.00,0.00,1.00,0.00,0.00,181,1,0.01,0.99,0.99,0.00,0.99,1.00,0.00,0.00,nmap,18
0,tcp,http,SF,298,37957,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,13,0.00,0.00,0.00,0.00,1.00,0.00,0.15,41,41,1.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,normal,21
0,tcp,ftp_data,SF,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,47,12,0.26,0.11,0.26,0.00,0.00,0.00,0.02,0.00,normal,20
0,tcp,http,SF,189,33179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,21
0,tcp,http,SF,235,12755,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2,255,1.00,0.00,0.50,0.07,0.00,0.00,0.00,0.00,normal,21
0,udp,domain_u,SF,44,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,194,0.00,0.00,0.00,0.00,1.00,0.00,0.01,171,216,0.88,0.01,0.88,0.01,0.00,0.00,0.06,0.00,normal,20
0,tcp,ldap,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,7,0.00,0.00,1.00,1.00,0.03,0.07,0.00,255,7,0.03,0.07,0.00,0.00,0.00,0.00,1.00,1.00,neptune,20
0,icmp,ecr_i,SF,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,329,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,smurf,18
2076,tcp,http,RSTR,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,232,0.91,0.02,0.00,0.00,0.00,0.00,0.11,0.12,apache2,15
0,udp,private,SF,54,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,373,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,normal,17
5,tcp,smtp,SF,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,247,0.97,0.04,0.00,0.00,0.00,0.00,0.03,0.00,mailbomb,15
0,tcp,ftp_data,SF,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3,5,1.00,0.00,1.00,0.40,0.00,0.00,0.00,0.00,warezmaster,18
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,smurf,19
0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1,31,1.00,0.00,1.00,0.32,0.00,0.00,0.00,0.00,saint,15
0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,84,0.00,0.00,0.00,0.00,1.00,0.00,0.02,255,255,1.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,normal,21
0,tcp,http,SF,344,3669,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,15,0.00,0.00,0.00,0.00,1.00,0.00,0.13,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,21
0,tcp,http,SF,325,370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,21
0,tcp,http,SF,292,386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,77,255,1.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,normal,21
0,tcp,telnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0.00,0.26,1.00,0.52,1.00,0.00,0.78,8,84,0.38,0.62,0.12,0.04,0.00,0.00,0.62,0.68,mscan,13
0,udp,other,SF,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0.00,0.00,0.00,0.00,1.00,0.00,0.00,51,47,0.92,0.04,0.92,0.00,0.00,0.00,0.00,0.00,normal,21
0,tcp,http,SF,279,307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,21
0,tcp,http,SF,355,395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,10,0.00,0.00,0.00,0.00,1.00,0.00,0.20,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,21
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,8,0.00,0.00,1.00,1.00,0.06,0.06,0.00,255,8,0.03,0.05,0.00,0.00,0.00,0.00,1.00,1.00,neptune,21
899,tcp,http,RSTR,61504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,32,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.57,0.57,apache2,14
814,tcp,http,RSTR,59424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59,59,0.03,0.03,0.97,0.97,1.00,0.00,0.00,255,253,0.99,0.01,0.00,0.00,0.01,0.01,0.29,0.30,apache2,15
0,tcp,other,SF,7162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.14,0.00,0.00,0.00,0.14,0.71,0.00,28,1,0.04,0.21,0.43,0.00,0.04,0.00,0.00,0.00,normal,19
0,tcp,http,SF,201,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,27,0.00,0.00,0.00,0.00,1.00,0.00,0.22,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,21
0,tcp,ctf,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,12,0.00,0.00,1.00,1.00,0.06,0.06,0.00,255,12,0.05,0.06,0.00,0.00,0.00,0.00,1.00,1.00,neptune,19
0,tcp,smtp,SF,0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,124,0.49,0.03,0.00,0.00,0.00,0.00,0.00,0.00,normal,21
0,tcp,http,SF,319,5019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.00,0.00,0.00,0.00,1.00,0.00,0.00,57,255,1.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00,normal,21
0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,209,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal,18
0,icmp,ecr_i,SF,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,smurf,19
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,1,0.07,0.00,0.93,1.00,0.00,1.00,0.00,255,1,0.00,1.00,0.00,0.00,0.04,0.00,0.96,1.00,satan,18
0,tcp,finger,SF,6,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,193,11,0.06,0.03,0.01,0.00,0.00,0.00,0.01,0.00,normal,21
4,tcp,pop_3,SF,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,161,0.63,0.02,0.00,0.00,0.00,0.00,0.13,0.00,guess_passwd,15
0,tcp,systat,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,18,0.00,0.00,1.00,1.00,0.06,0.05,0.00,255,18,0.07,0.06,0.00,0.00,0.00,0.00,1.00,1.00,neptune,20
0,tcp,http,SF,311,791,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.00,0.00,0.00,0.00,1.00,0.00,0.00,97,255,1.00,0.00,0.01,0.06,0.00,0.00,0.00,0.00,normal,21
0,tcp,login,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,9,0.00,0.00,1.00,1.00,0.09,0.07,0.00,255,9,0.04,0.06,0.00,0.00,0.00,0.00,1.00,1.00,neptune,20
284,tcp,ftp,SF,160,599,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,162,9,0.06,0.66,0.01,0.00,0.00,0.00,0.67,0.11,warezmaster,7
898,tcp,http,RSTR,63804,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,31,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.48,0.48,apache2,15
0,tcp,http,SF,278,1731,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.00,0.00,0.00,0.00,1.00,0.00,0.00,11,153,1.00,0.00,0.09,0.03,0.00,0.27,0.00,0.00,normal,17
0,udp,other,SF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,10,0.00,0.00,0.00,0.00,0.06,0.47,0.00,255,10,0.04,0.65,1.00,0.00,0.00,0.00,0.00,0.00,normal,5
0,tcp,http,SF,209,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.00,0.00,0.00,0.00,1.00,0.00,0.00,12,255,1.00,0.00,0.08,0.01,0.00,0.00,0.00,0.00,normal,21
0,tcp,http,SF,284,7703,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,41,0.00,0.00,0.00,0.00,1.00,0.00,0.05,255,255,1.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,normal,21
0,tcp,ftp_data,SF,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,117,67,0.25,0.03,0.25,0.03,0.00,0.00,0.02,0.00,normal,20
0,tcp,uucp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,6,1.00,1.00,0.00,0.00,0.14,0.19,0.00,255,6,0.02,0.17,0.00,0.00,1.00,1.00,0.00,0.00,neptune,18
0,tcp,http,SF,278,1665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.00,0.00,0.00,0.00,1.00,0.00,0.00,9,255,1.00,0.00,0.11,0.03,0.00,0.00,0.00,0.00,normal,21
0,tcp,sql_net,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,4,1.00,1.00,0.00,0.00,0.03,0.09,0.00,255,4,0.02,0.09,0.00,0.00,1.00,1.00,0.00,0.00,neptune,21
0,icmp,ecr_i,SF,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,508,0.00,0.00,0.00,0.00,1.00,0.00,0.00,221,221,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,smurf,18
284,tcp,ftp,SF,152,591,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,17,0.07,0.94,0.00,0.00,0.00,0.00,0.93,0.00,warezmaster,12
0,tcp,http,SF,299,2925,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,14,0.00,0.00,0.00,0.00,1.00,0.00,0.14,43,254,1.00,0.00,0.02,0.03,0.00,0.00,0.00,0.00,normal,21
0,tcp,telnet,SF,123,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.01,0.01,0.02,0.02,guess_passwd,16
0,tcp,ftp_data,SF,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,201,44,0.22,0.02,0.22,0.00,0.00,0.00,0.00,0.00,normal,18
0,tcp,http,SF,338,598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,36,245,1.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,normal,21
